,Date,Province,Dengue,date,value,Counts
333,2015-05-01,camarines norte,1.2000418300295042,2015-05-01,28.736666666666668,3.0
334,2015-05-01,camarines sur,1.7413179933461167,2015-05-01,16.94,3.0
335,2015-05-01,camiguin,6.781346775469609,2015-05-01,,
336,2015-05-01,capiz,4.990911287865256,2015-05-01,,
337,2015-05-01,catanduanes,1.9159730844101104,2015-05-01,16.580000000000002,3.0
338,2015-05-01,cavite,3.6157997945247007,2015-05-01,50.0,3.0
339,2015-05-01,cebu,2.460949162187128,2015-05-01,60.66666666666666,3.0
340,2015-05-01,compostela valley,4.483043905301812,2015-05-01,,
341,2015-05-01,cotabato,19.56880500555536,2015-05-01,,
342,2015-05-01,davao del norte,2.656612209396142,2015-05-01,,
343,2015-05-01,davao del sur,3.840077966824375,2015-05-01,0.0,2.0
344,2015-05-01,davao oriental,10.19754614836893,2015-05-01,100.0,1.0
345,2015-05-01,dinagat islands,4.718761796904492,2015-05-01,,
346,2015-05-01,eastern samar,2.140594228957959,2015-05-01,,
347,2015-05-01,guimaras,4.581560364921283,2015-05-01,,
348,2015-05-01,ifugao,4.437826056942238,2015-05-01,17.0,4.0
349,2015-05-01,ilocos norte,8.09332957892767,2015-05-01,,
350,2015-05-01,ilocos sur,6.814873243357674,2015-05-01,,
351,2015-05-01,iloilo,3.3551206480415536,2015-05-01,,
352,2015-05-01,isabela,15.876342743256322,2015-05-01,,
353,2015-05-01,kalinga,23.039307880383678,2015-05-01,26.0,2.0
354,2015-05-01,la union,16.779952533073672,2015-05-01,0.5,4.0
355,2015-05-01,laguna,3.3936491316047253,2015-05-01,,
356,2015-05-01,lanao del norte,4.023501172212718,2015-05-01,23.33333333333333,3.0
357,2015-05-01,lanao del sur,0.0,2015-05-01,,
358,2015-05-01,leyte,0.8135174052048844,2015-05-01,,
359,2015-05-01,maguindanao,2.985210318243773,2015-05-01,,
360,2015-05-01,marinduque,0.0,2015-05-01,33.75,4.0
361,2015-05-01,masbate,0.6723495141714468,2015-05-01,,
362,2015-05-01,misamis occidental,7.1413624390908215,2015-05-01,0.0,1.0
363,2015-05-01,misamis oriental,9.01270023695092,2015-05-01,35.5,4.0
364,2015-05-01,mountain province,3.8812342324859306,2015-05-01,26.0,6.0
365,2015-05-01,negros occidental,2.3209167555806607,2015-05-01,,
366,2015-05-01,negros oriental,3.3948464754482486,2015-05-01,61.5,2.0
367,2015-05-01,northern samar,0.3161160714991331,2015-05-01,,
368,2015-05-01,nueva ecija,2.3240021548147984,2015-05-01,,
369,2015-05-01,nueva vizcaya,6.632956507704178,2015-05-01,,
370,2015-05-01,occidental mindoro,4.3084523628783735,2015-05-01,,
371,2015-05-01,oriental mindoro,1.6586518241023436,2015-05-01,,
372,2015-05-01,palawan,6.156158195159267,2015-05-01,62.5,2.0
373,2015-05-01,pampanga,2.9887989013481784,2015-05-01,12.0,1.0
374,2015-05-01,pangasinan,3.5850464331155467,2015-05-01,20.0,6.0
375,2015-05-01,quezon,4.051195809367684,2015-05-01,,
376,2015-05-01,quirino,19.577651845855094,2015-05-01,,
377,2015-05-01,rizal,4.9580008785716245,2015-05-01,,
378,2015-05-01,romblon,2.7324177456870493,2015-05-01,0.0,3.0
379,2015-05-01,samar,0.7687567025975008,2015-05-01,,
380,2015-05-01,sarangani,12.310270256365971,2015-05-01,,
381,2015-05-01,siquijor,4.1673612268711455,2015-05-01,,
382,2015-05-01,sorsogon,0.6305575768428989,2015-05-01,14.21,1.0
383,2015-05-01,south cotabato,9.27315058603,2015-05-01,,
384,2015-05-01,southern leyte,0.0,2015-05-01,,
385,2015-05-01,sultan kudarat,3.8172873863279535,2015-05-01,,
386,2015-05-01,sulu,0.2425033132015166,2015-05-01,,
387,2015-05-01,surigao del norte,5.5660003958044735,2015-05-01,,
388,2015-05-01,surigao del sur,6.247361756015196,2015-05-01,,
389,2015-05-01,tarlac,7.393704516821409,2015-05-01,0.0,8.0
390,2015-05-01,tawi-tawi,1.7915872183049024,2015-05-01,,
391,2015-05-01,zambales,3.6193068303558498,2015-05-01,,
392,2015-05-01,zamboanga del norte,9.590732781421268,2015-05-01,,
393,2015-05-01,zamboanga del sur,12.443437101629767,2015-05-01,,
394,2015-05-01,zamboanga sibugay,15.320732425777367,2015-05-01,,
395,2015-06-01,abra,34.41698457455631,2015-06-01,34.62222222222222,27.0
396,2015-06-01,agusan del norte,11.71254804313688,2015-06-01,,
397,2015-06-01,agusan del sur,9.5625081174276,2015-06-01,,
398,2015-06-01,aklan,7.654530177115389,2015-06-01,,
399,2015-06-01,albay,0.8366126012111108,2015-06-01,66.67,1.0
400,2015-06-01,antique,10.48088355566552,2015-06-01,,
401,2015-06-01,apayao,77.19156933816619,2015-06-01,49.105,2.0
402,2015-06-01,aurora,14.92982979994028,2015-06-01,51.68363636363636,11.0
403,2015-06-01,basilan,6.095344245450804,2015-06-01,,
404,2015-06-01,bataan,3.1551962137645435,2015-06-01,36.020769230769226,26.0
405,2015-06-01,batangas,5.047627707764625,2015-06-01,21.72049504950495,101.0
406,2015-06-01,benguet,27.28685304261044,2015-06-01,6.48,3.0
407,2015-06-01,biliran,7.57522783954502,2015-06-01,30.28,4.0
408,2015-06-01,bohol,5.2529005146319925,2015-06-01,37.30375,8.0
409,2015-06-01,bukidnon,26.568194761826025,2015-06-01,,
410,2015-06-01,bulacan,10.206341236261308,2015-06-01,18.20514705882353,68.0
411,2015-06-01,cagayan,42.02381349431344,2015-06-01,,
412,2015-06-01,camarines norte,1.028607282882432,2015-06-01,,
413,2015-06-01,camarines sur,3.431420751593818,2015-06-01,70.0,2.0
414,2015-06-01,camiguin,7.911571238047876,2015-06-01,0.0,2.0
415,2015-06-01,capiz,6.8296680781314025,2015-06-01,,
416,2015-06-01,catanduanes,0.766389233764044,2015-06-01,41.1075,4.0
417,2015-06-01,cavite,7.231599589049401,2015-06-01,20.573333333333334,18.0
418,2015-06-01,cebu,3.6482491965756534,2015-06-01,45.94466666666667,45.0
419,2015-06-01,compostela valley,8.28683873404274,2015-06-01,46.39454545454546,22.0
420,2015-06-01,cotabato,32.83210617598733,2015-06-01,,
421,2015-06-01,davao del norte,2.9517913437734915,2015-06-01,70.43166666666666,6.0
422,2015-06-01,davao del sur,8.077405378492651,2015-06-01,73.1625,4.0
423,2015-06-01,davao oriental,12.523302287470615,2015-06-01,52.16166666666666,24.0
424,2015-06-01,dinagat islands,1.572920598968164,2015-06-01,,
425,2015-06-01,eastern samar,5.779604418186488,2015-06-01,,
426,2015-06-01,guimaras,8.590425684227405,2015-06-01,,
427,2015-06-01,ifugao,6.903284977465705,2015-06-01,,
428,2015-06-01,ilocos norte,20.233323947319168,2015-06-01,98.21,2.0
429,2015-06-01,ilocos sur,27.11449567038053,2015-06-01,11.573333333333332,3.0
430,2015-06-01,iloilo,5.6617660935701215,2015-06-01,95.83,1.0
431,2015-06-01,isabela,33.88626514370914,2015-06-01,,
432,2015-06-01,kalinga,149.99059620086516,2015-06-01,0.0,1.0
433,2015-06-01,la union,48.433044811371715,2015-06-01,0.0,3.0
434,2015-06-01,laguna,1.6144544412488495,2015-06-01,24.864375,80.0
435,2015-06-01,lanao del norte,7.261928944969298,2015-06-01,43.72,4.0
436,2015-06-01,lanao del sur,0.0,2015-06-01,,
437,2015-06-01,leyte,0.6101380539036633,2015-06-01,26.655,66.0
438,2015-06-01,maguindanao,4.138587032110686,2015-06-01,,
439,2015-06-01,marinduque,2.1320052362048605,2015-06-01,30.962499999999995,28.0
440,2015-06-01,masbate,0.6723495141714468,2015-06-01,,
441,2015-06-01,misamis occidental,7.4735188316066745,2015-06-01,0.0,4.0
442,2015-06-01,misamis oriental,10.355017293518078,2015-06-01,22.0,1.0
443,2015-06-01,mountain province,71.15596092890874,2015-06-01,11.561333333333332,15.0
444,2015-06-01,negros occidental,3.9880541433921213,2015-06-01,,
445,2015-06-01,negros oriental,5.682677795859026,2015-06-01,58.84,3.0
446,2015-06-01,northern samar,0.0,2015-06-01,19.065454545454546,11.0
447,2015-06-01,nueva ecija,3.067682844355533,2015-06-01,8.822777777777778,54.0
448,2015-06-01,nueva vizcaya,14.813602867205999,2015-06-01,,
449,2015-06-01,occidental mindoro,17.644138247978105,2015-06-01,26.30375,16.0
450,2015-06-01,oriental mindoro,1.8956020846883923,2015-06-01,21.516153846153852,26.0
451,2015-06-01,palawan,12.402848128482644,2015-06-01,46.20120000000001,25.0
452,2015-06-01,pampanga,4.138336940328247,2015-06-01,11.679999999999998,33.0
453,2015-06-01,pangasinan,9.875788287450376,2015-06-01,29.8248,25.0
454,2015-06-01,quezon,4.56937201754262,2015-06-01,23.195087719298247,57.0
455,2015-06-01,quirino,44.446560947346704,2015-06-01,60.0,2.0
456,2015-06-01,rizal,10.921470466783648,2015-06-01,35.22666666666667,3.0
457,2015-06-01,romblon,6.831044364217624,2015-06-01,17.766363636363636,11.0
458,2015-06-01,samar,0.8968828196970843,2015-06-01,30.380952380952376,21.0
459,2015-06-01,sarangani,15.066300910776265,2015-06-01,,
460,2015-06-01,siquijor,4.1673612268711455,2015-06-01,64.83818181818182,11.0
461,2015-06-01,sorsogon,0.8827806075800587,2015-06-01,58.335,2.0
462,2015-06-01,south cotabato,15.830592786151213,2015-06-01,,
463,2015-06-01,southern leyte,0.2371072910491997,2015-06-01,36.77555555555555,36.0
464,2015-06-01,sultan kudarat,7.0188832587320436,2015-06-01,,
465,2015-06-01,sulu,0.4850066264030332,2015-06-01,,
466,2015-06-01,surigao del norte,10.101259977571079,2015-06-01,,
467,2015-06-01,surigao del sur,11.98818066694808,2015-06-01,,
468,2015-06-01,tarlac,14.640999043210714,2015-06-01,13.30483870967742,31.0
469,2015-06-01,tawi-tawi,4.350997530169049,2015-06-01,,
470,2015-06-01,zambales,6.51475229464053,2015-06-01,21.772857142857145,14.0
471,2015-06-01,zamboanga del norte,18.7859714275262,2015-06-01,20.21444444444445,9.0
472,2015-06-01,zamboanga del sur,24.67325296546332,2015-06-01,45.4141935483871,31.0
473,2015-06-01,zamboanga sibugay,24.63952843733268,2015-06-01,26.477500000000006,16.0
474,2015-07-01,abra,60.955382318792495,2015-07-01,54.32930232558138,43.0
475,2015-07-01,agusan del norte,18.653317253884662,2015-07-01,45.938571428571436,7.0
476,2015-07-01,agusan del sur,22.12222027166086,2015-07-01,74.475,2.0
477,2015-07-01,aklan,25.573089455362783,2015-07-01,,
478,2015-07-01,albay,2.9661719497484835,2015-07-01,34.416666666666664,6.0
479,2015-07-01,antique,26.631753297182875,2015-07-01,,
480,2015-07-01,apayao,109.07504363001743,2015-07-01,49.62347826086956,23.0
481,2015-07-01,aurora,40.123917587339506,2015-07-01,40.0444,25.0
482,2015-07-01,basilan,12.408379356810567,2015-07-01,,
483,2015-07-01,bataan,7.625057516597647,2015-07-01,40.6135,40.0
484,2015-07-01,batangas,11.171587794390824,2015-07-01,24.076770833333335,192.0
485,2015-07-01,benguet,55.45800224863882,2015-07-01,13.72166666666667,36.0
486,2015-07-01,biliran,10.488777008600797,2015-07-01,58.39700000000001,10.0
487,2015-07-01,bohol,17.43353938914096,2015-07-01,48.22288888888888,45.0
488,2015-07-01,bukidnon,45.29311926151724,2015-07-01,51.30767441860465,43.0
489,2015-07-01,bulacan,33.20098503343336,2015-07-01,29.425169491525416,118.0
490,2015-07-01,cagayan,91.30173765133577,2015-07-01,61.05875,8.0
491,2015-07-01,camarines norte,1.8857800186177922,2015-07-01,42.86,1.0
492,2015-07-01,camarines sur,6.504334857498731,2015-07-01,30.84111111111111,9.0
493,2015-07-01,camiguin,11.30224462578268,2015-07-01,42.07583333333333,12.0
494,2015-07-01,capiz,22.19642125392706,2015-07-01,,
495,2015-07-01,catanduanes,3.4487515519381984,2015-07-01,52.1,4.0
496,2015-07-01,cavite,18.921779375858584,2015-07-01,18.875569620253167,79.0
497,2015-07-01,cebu,6.584118372518192,2015-07-01,40.91634408602153,93.0
498,2015-07-01,compostela valley,19.969922850889887,2015-07-01,71.2486111111111,72.0
499,2015-07-01,cotabato,35.151371954423524,2015-07-01,,
500,2015-07-01,davao del norte,3.34536352294329,2015-07-01,57.61340425531914,47.0
501,2015-07-01,davao del sur,11.343678591653614,2015-07-01,50.11410714285715,56.0
502,2015-07-01,davao oriental,22.899752754231983,2015-07-01,53.30344262295082,61.0
503,2015-07-01,dinagat islands,6.291682395872656,2015-07-01,,
504,2015-07-01,eastern samar,8.34831749293604,2015-07-01,,
505,2015-07-01,guimaras,18.898936505300288,2015-07-01,,
506,2015-07-01,ifugao,71.49830869518051,2015-07-01,17.283437499999998,32.0
507,2015-07-01,ilocos norte,47.548311276200046,2015-07-01,31.9512987012987,77.0
508,2015-07-01,ilocos sur,57.56392931091482,2015-07-01,25.065,24.0
509,2015-07-01,iloilo,20.25654091255088,2015-07-01,78.00428571428571,7.0
510,2015-07-01,isabela,58.29692651575146,2015-07-01,18.947,10.0
511,2015-07-01,kalinga,247.79010720331016,2015-07-01,46.70761904761904,21.0
512,2015-07-01,la union,115.17149238609652,2015-07-01,36.95371428571429,35.0
513,2015-07-01,laguna,13.83818092499014,2015-07-01,21.905352112676052,142.0
514,2015-07-01,lanao del norte,9.715283318269737,2015-07-01,66.0025,8.0
515,2015-07-01,lanao del sur,0.0,2015-07-01,15.789230769230768,13.0
516,2015-07-01,leyte,4.067587026024421,2015-07-01,27.534166666666675,120.0
517,2015-07-01,maguindanao,5.359809435028593,2015-07-01,27.404615384615386,13.0
518,2015-07-01,marinduque,7.248817803096526,2015-07-01,48.843448275862045,58.0
519,2015-07-01,masbate,1.3446990283428937,2015-07-01,52.94,4.0
520,2015-07-01,misamis occidental,11.625473738054824,2015-07-01,39.2425,24.0
521,2015-07-01,misamis oriental,16.043884818969367,2015-07-01,56.669411764705885,34.0
522,2015-07-01,mountain province,155.24936929943718,2015-07-01,22.639318181818187,44.0
523,2015-07-01,negros occidental,11.833406556622524,2015-07-01,,
524,2015-07-01,negros oriental,9.298927302314768,2015-07-01,59.01999999999998,23.0
525,2015-07-01,northern samar,1.5805803574956654,2015-07-01,28.16083333333333,12.0
526,2015-07-01,nueva ecija,14.12993310127397,2015-07-01,30.90118279569893,93.0
527,2015-07-01,nueva vizcaya,47.09399120469967,2015-07-01,,
528,2015-07-01,occidental mindoro,17.438973849745807,2015-07-01,36.31076923076923,39.0
529,2015-07-01,oriental mindoro,4.502054951134934,2015-07-01,40.31463414634147,41.0
530,2015-07-01,palawan,33.67780659704776,2015-07-01,47.01138888888888,36.0
531,2015-07-01,pampanga,11.34210865127001,2015-07-01,15.950422535211267,71.0
532,2015-07-01,pangasinan,18.36490767152587,2015-07-01,36.5903125,96.0
533,2015-07-01,quezon,10.599058803578242,2015-07-01,34.6912077294686,207.0
534,2015-07-01,quirino,34.922297887200976,2015-07-01,26.135,12.0
535,2015-07-01,rizal,27.77173918696413,2015-07-01,22.26506024096386,83.0
536,2015-07-01,romblon,31.081251857190185,2015-07-01,26.08526315789474,38.0
537,2015-07-01,samar,3.33127904458917,2015-07-01,34.84185185185185,27.0
538,2015-07-01,sarangani,27.744041921063605,2015-07-01,,
539,2015-07-01,siquijor,14.585764294049008,2015-07-01,66.21848484848483,33.0
540,2015-07-01,sorsogon,2.3961187920030165,2015-07-01,4.16,2.0
541,2015-07-01,south cotabato,38.54981172192471,2015-07-01,,
542,2015-07-01,southern leyte,1.1855364552459988,2015-07-01,37.236046511627904,43.0
543,2015-07-01,sultan kudarat,12.067553672907724,2015-07-01,,
544,2015-07-01,sulu,0.4850066264030332,2015-07-01,,
545,2015-07-01,surigao del norte,10.925852628801373,2015-07-01,50.878,5.0
546,2015-07-01,surigao del sur,17.05360911777121,2015-07-01,41.77333333333333,6.0
547,2015-07-01,tarlac,70.7892303739238,2015-07-01,25.01513513513514,74.0
548,2015-07-01,tawi-tawi,2.815351343050561,2015-07-01,,
549,2015-07-01,zambales,26.782870544633287,2015-07-01,41.15121212121213,33.0
550,2015-07-01,zamboanga del norte,25.707118795562163,2015-07-01,49.715735294117664,68.0
551,2015-07-01,zamboanga del sur,33.85896619070075,2015-07-01,40.056486486486506,74.0
552,2015-07-01,zamboanga sibugay,22.428288705777177,2015-07-01,42.430243902439024,41.0
553,2015-08-01,abra,104.08027865317631,2015-08-01,59.43937499999999,48.0
554,2015-08-01,agusan del norte,20.38850955657161,2015-08-01,39.1308,25.0
555,2015-08-01,agusan del sur,27.545732338261594,2015-08-01,39.64545454545455,11.0
556,2015-08-01,aklan,33.92348601221593,2015-08-01,18.888333333333332,12.0
557,2015-08-01,albay,2.9661719497484835,2015-08-01,40.317777777777785,36.0
558,2015-08-01,antique,45.70352501322997,2015-08-01,46.43,2.0
559,2015-08-01,apayao,234.09182440596047,2015-08-01,46.03941176470589,34.0
560,2015-08-01,aurora,49.455061212302176,2015-08-01,44.94695652173913,23.0
561,2015-08-01,basilan,6.313035111359763,2015-08-01,,
562,2015-08-01,bataan,12.75225136396503,2015-08-01,42.50026315789473,38.0
563,2015-08-01,batangas,26.0917814599892,2015-08-01,25.55420454545454,176.0
564,2015-08-01,benguet,87.6716482017206,2015-08-01,12.114897959183676,49.0
565,2015-08-01,biliran,2.9135491690557767,2015-08-01,56.755,8.0
566,2015-08-01,bohol,30.984500137032185,2015-08-01,58.61024390243904,41.0
567,2015-08-01,bukidnon,37.167208629575775,2015-08-01,56.534222222222226,45.0
568,2015-08-01,bulacan,56.6816450799512,2015-08-01,29.561349206349217,126.0
569,2015-08-01,cagayan,138.74528899709836,2015-08-01,75.58809523809524,21.0
570,2015-08-01,camarines norte,4.800167320118017,2015-08-01,48.88411764705882,17.0
571,2015-08-01,camarines sur,12.138010718324402,2015-08-01,38.28826086956522,23.0
572,2015-08-01,camiguin,24.864938176721893,2015-08-01,42.533333333333346,24.0
573,2015-08-01,capiz,29.81412795645824,2015-08-01,,
574,2015-08-01,catanduanes,3.4487515519381984,2015-08-01,27.707058823529405,17.0
575,2015-08-01,cavite,37.21827006544598,2015-08-01,19.018333333333334,78.0
576,2015-08-01,cebu,14.873631339885359,2015-08-01,39.736714285714285,70.0
577,2015-08-01,compostela valley,12.769882639344551,2015-08-01,67.01557377049181,61.0
578,2015-08-01,cotabato,23.84495128454709,2015-08-01,45.918,5.0
579,2015-08-01,davao del norte,3.0501843885659414,2015-08-01,54.59124999999998,72.0
580,2015-08-01,davao del sur,9.357431367434106,2015-08-01,50.7668,75.0
581,2015-08-01,davao oriental,30.055925489929482,2015-08-01,53.05448275862068,58.0
582,2015-08-01,dinagat islands,14.156285390713474,2015-08-01,27.036874999999995,16.0
583,2015-08-01,eastern samar,10.488911721894,2015-08-01,,
584,2015-08-01,guimaras,26.343972098297378,2015-08-01,,
585,2015-08-01,ifugao,91.71507184347294,2015-08-01,25.156279069767447,43.0
586,2015-08-01,ilocos norte,129.32466222994836,2015-08-01,35.490560747663544,107.0
587,2015-08-01,ilocos sur,105.99302852966936,2015-08-01,37.015,54.0
588,2015-08-01,iloilo,18.914492653334253,2015-08-01,31.81367346938776,49.0
589,2015-08-01,isabela,64.50940845876481,2015-08-01,16.05263157894737,19.0
590,2015-08-01,kalinga,325.8416400225692,2015-08-01,40.64,20.0
591,2015-08-01,la union,207.96971472809486,2015-08-01,39.47108695652174,46.0
592,2015-08-01,laguna,25.238206163196306,2015-08-01,22.61808219178083,146.0
593,2015-08-01,lanao del norte,10.991027592385961,2015-08-01,62.10461538461539,26.0
594,2015-08-01,lanao del sur,0.0,2015-08-01,20.82,7.0
595,2015-08-01,leyte,3.4574489721207584,2015-08-01,32.544166666666676,96.0
596,2015-08-01,maguindanao,3.392284452549742,2015-08-01,15.146666666666668,6.0
597,2015-08-01,marinduque,14.924036653434026,2015-08-01,47.56978723404255,47.0
598,2015-08-01,masbate,3.0255728137715114,2015-08-01,49.70923076923078,13.0
599,2015-08-01,misamis occidental,14.614881270697493,2015-08-01,37.78972222222222,36.0
600,2015-08-01,misamis oriental,17.833640894392246,2015-08-01,54.784210526315796,38.0
601,2015-08-01,mountain province,68.56847144058477,2015-08-01,21.51277777777777,36.0
602,2015-08-01,negros occidental,19.940270716960608,2015-08-01,,
603,2015-08-01,negros oriental,20.590481883696988,2015-08-01,64.73619047619049,21.0
604,2015-08-01,northern samar,1.7386383932452318,2015-08-01,41.908,10.0
605,2015-08-01,nueva ecija,44.62084137244411,2015-08-01,31.732530120481925,83.0
606,2015-08-01,nueva vizcaya,111.87586642994378,2015-08-01,51.18636363636365,11.0
607,2015-08-01,occidental mindoro,22.157755009088785,2015-08-01,46.040789473684214,38.0
608,2015-08-01,oriental mindoro,10.42581146578616,2015-08-01,37.751875,32.0
609,2015-08-01,palawan,41.10140912650453,2015-08-01,46.24896551724138,29.0
610,2015-08-01,pampanga,30.53939390223716,2015-08-01,20.916785714285727,56.0
611,2015-08-01,pangasinan,37.71062993324373,2015-08-01,36.3393567251462,171.0
612,2015-08-01,quezon,10.080882595403306,2015-08-01,37.63371794871797,156.0
613,2015-08-01,quirino,88.89312189469341,2015-08-01,9.83111111111111,9.0
614,2015-08-01,rizal,44.344637228623135,2015-08-01,24.832352941176467,85.0
615,2015-08-01,romblon,17.077610910544063,2015-08-01,30.476774193548387,31.0
616,2015-08-01,samar,2.94690069329042,2015-08-01,52.29217391304348,23.0
617,2015-08-01,sarangani,33.99104473772694,2015-08-01,,
618,2015-08-01,siquijor,20.836806134355726,2015-08-01,74.47633333333334,30.0
619,2015-08-01,sorsogon,2.900564853477336,2015-08-01,20.3975,16.0
620,2015-08-01,south cotabato,39.80831073002878,2015-08-01,,
621,2015-08-01,southern leyte,1.8968583283935982,2015-08-01,35.68365853658536,41.0
622,2015-08-01,sultan kudarat,14.53031972860318,2015-08-01,,
623,2015-08-01,sulu,0.4850066264030332,2015-08-01,,
624,2015-08-01,surigao del norte,13.605778745299821,2015-08-01,75.68,11.0
625,2015-08-01,surigao del sur,24.482904178978465,2015-08-01,42.32363636363636,11.0
626,2015-08-01,tarlac,121.44708706343286,2015-08-01,19.884745762711862,59.0
627,2015-08-01,tawi-tawi,1.7915872183049024,2015-08-01,,
628,2015-08-01,zambales,51.394156991053066,2015-08-01,43.6692,25.0
629,2015-08-01,zamboanga del norte,18.588224359868022,2015-08-01,48.75958333333336,96.0
630,2015-08-01,zamboanga del sur,25.36752198830103,2015-08-01,38.24520833333335,96.0
631,2015-08-01,zamboanga sibugay,13.741275474666299,2015-08-01,49.58435897435898,39.0
632,2015-09-01,abra,110.71487808923537,2015-09-01,52.93519230769231,52.0
633,2015-09-01,agusan del norte,40.77701911314321,2015-09-01,25.403076923076924,13.0
634,2015-09-01,agusan del sur,27.831180341766892,2015-09-01,19.152727272727272,22.0
635,2015-09-01,aklan,37.228851315970296,2015-09-01,30.2525,32.0
636,2015-09-01,albay,3.3464504048444432,2015-09-01,37.920175438596495,57.0
637,2015-09-01,antique,43.813529617946024,2015-09-01,64.46125,8.0
638,2015-09-01,apayao,145.9927507047926,2015-09-01,41.87057142857142,35.0
639,2015-09-01,aurora,73.71603463720514,2015-09-01,35.070476190476185,21.0
640,2015-09-01,basilan,5.877653379541847,2015-09-01,0.0,1.0
641,2015-09-01,bataan,21.69197396963124,2015-09-01,34.20249999999999,44.0
642,2015-09-01,batangas,35.741657960127455,2015-09-01,23.642487046632123,193.0
643,2015-09-01,benguet,92.4721130888465,2015-09-01,14.375490196078431,51.0
644,2015-09-01,biliran,3.4962590028669323,2015-09-01,54.615555555555545,9.0
645,2015-09-01,bohol,41.18578519443346,2015-09-01,49.14781818181818,55.0
646,2015-09-01,bukidnon,28.89997781273097,2015-09-01,55.00288461538461,52.0
647,2015-09-01,bulacan,65.91595381752093,2015-09-01,36.92166666666667,126.0
648,2015-09-01,cagayan,46.776506687122705,2015-09-01,67.69071428571428,28.0
649,2015-09-01,camarines norte,0.8571727357353599,2015-09-01,59.24760000000001,25.0
650,2015-09-01,camarines sur,8.040791910451185,2015-09-01,26.22142857142857,28.0
651,2015-09-01,camiguin,48.59965189086552,2015-09-01,52.00346153846154,26.0
652,2015-09-01,capiz,33.491641536990535,2015-09-01,33.4,5.0
